Ano,Entidad,Bien juridico afectado,Tipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2020,Aguascalientes,La vida y la Integridad corporal,Lesiones,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Lesiones,En accidente de transito,82,63,72,39,38,61,57,47,52,55,,
2020,Aguascalientes,La vida y la Integridad corporal,Lesiones,Con otro elemento,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Lesiones,No especificado,9,7,10,14,9,8,16,25,29,16,,
2020,Aguascalientes,La vida y la Integridad corporal,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Feminicidio,Con arma blanca,1,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Feminicidio,Con otro elemento,0,0,0,0,0,0,0,0,0,1,,
2020,Aguascalientes,La vida y la Integridad corporal,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Aborto,Aborto,1,0,0,0,1,1,0,0,0,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,4,4,2,1,2,7,7,3,5,2,,
2020,Aguascalientes,Libertad personal,Secuestro,Secuestro extorsivo,2,0,0,0,0,0,0,1,0,0,,
2020,Aguascalientes,Libertad personal,Secuestro,Secuestro con calidad de rehen,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,Libertad personal,Secuestro,Secuestro para causar dano,1,1,0,0,0,0,0,0,1,0,,
2020,Aguascalientes,Libertad personal,Secuestro,Secuestro expres,1,2,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,Libertad personal,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,Libertad personal,Trafico de menores,Trafico de menores,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,Libertad personal,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,36,32,57,24,30,31,34,31,28,38,,
2020,Aguascalientes,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,6,6,10,5,6,6,5,9,4,13,,
2020,Aguascalientes,La libertad y la seguridad sexual,Violacion simple,Violacion simple,17,20,24,12,11,22,21,16,16,20,,
2020,Aguascalientes,La libertad y la seguridad sexual,Violacion equiparada,Violacion equiparada,11,8,1,8,6,6,5,9,11,10,,
2020,Aguascalientes,La libertad y la seguridad sexual,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,29,45,46,22,17,32,39,45,34,40,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,5,2,8,5,6,7,4,5,8,6,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,229,216,250,142,137,201,187,199,186,235,,
2020,Aguascalientes,El patrimonio,Robo,Robo de coche de 4 ruedas Con violencia,6,6,6,3,4,6,3,5,5,8,,
2020,Aguascalientes,El patrimonio,Robo,Robo de coche de 4 ruedas Sin violencia,120,110,132,83,79,73,74,83,74,70,,
2020,Aguascalientes,El patrimonio,Robo,Robo de motocicleta Con violencia,3,3,1,2,5,4,1,2,2,4,,
2020,Aguascalientes,El patrimonio,Robo,Robo de motocicleta Sin violencia,59,54,51,29,28,30,31,50,41,49,,
2020,Aguascalientes,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,90,82,83,42,38,60,73,70,62,68,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,0,0,1,1,1,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,57,59,52,32,42,31,39,43,53,44,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,97,95,70,47,49,53,60,75,65,68,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,3,5,5,4,7,2,3,3,3,6,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,4,7,2,1,4,3,6,3,6,6,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,0,1,1,0,0,0,1,1,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,2,1,1,0,0,3,0,0,1,3,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,1,0,2,1,4,3,1,3,0,2,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,0,1,0,0,3,0,1,1,0,1,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,29,24,18,11,15,8,17,12,13,32,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,172,163,143,126,123,140,156,142,139,153,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,1,0,0,0,0,0,0,0,0,1,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,21,14,20,6,10,10,19,19,16,20,,
2020,Aguascalientes,El patrimonio,Robo,Robo de herramienta industrial o agricola Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Robo de herramienta industrial o agricola Sin violencia,0,0,0,0,0,0,0,0,1,0,,
2020,Aguascalientes,El patrimonio,Robo,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Robo de tractores Sin violencia,0,0,0,1,0,1,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Con violencia",0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Sin violencia",0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,El patrimonio,Robo,Con violencia,0,2,0,0,1,4,1,3,5,2,,
2020,Aguascalientes,El patrimonio,Robo,Sin violencia,175,169,206,134,130,140,156,138,153,155,,
2020,Aguascalientes,El patrimonio,Fraude,Fraude,139,134,133,43,78,131,141,160,168,178,,
2020,Aguascalientes,El patrimonio,Abuso de confianza,Abuso de confianza,38,47,49,16,25,53,67,70,73,72,,
2020,Aguascalientes,El patrimonio,Extorsion,Extorsion,11,8,12,9,10,9,8,6,12,5,,
2020,Aguascalientes,El patrimonio,Dano a la propiedad,Dano a la propiedad,355,328,357,179,210,372,320,281,298,346,,
2020,Aguascalientes,El patrimonio,Despojo,Despojo,28,26,23,19,19,25,37,32,29,26,,
2020,Aguascalientes,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,32,21,37,19,19,18,14,17,14,14,,
2020,Aguascalientes,La familia,Violencia familiar,Violencia familiar,165,172,223,144,150,218,199,207,163,199,,
2020,Aguascalientes,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,0,0,2,0,1,0,0,0,2,1,,
2020,Aguascalientes,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,21,12,20,0,3,15,22,12,16,19,,
2020,Aguascalientes,La familia,Otros delitos contra la familia,Otros delitos contra la familia,3,4,6,2,4,4,1,2,4,3,,
2020,Aguascalientes,La sociedad,Corrupcion de menores,Corrupcion de menores,6,12,3,2,4,1,7,4,9,5,,
2020,Aguascalientes,La sociedad,Trata de personas,Trata de personas,0,0,1,0,0,1,0,0,0,0,,
2020,Aguascalientes,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,3,0,0,1,0,0,0,0,0,,
2020,Aguascalientes,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo,336,322,314,144,244,276,207,58,55,57,,
2020,Aguascalientes,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,295,295,332,198,229,290,292,239,243,246,,
2020,Aguascalientes,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,28,52,45,33,39,44,39,34,42,32,,
2020,Aguascalientes,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,6,12,5,1,0,0,7,4,3,9,,
2020,Aguascalientes,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,83,85,65,52,62,62,47,65,75,77,,
2020,Aguascalientes,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,0,2,2,3,3,5,4,6,4,4,,
2020,Aguascalientes,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,34,34,38,32,21,33,25,47,48,57,,
2020,Aguascalientes,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,112,99,100,64,69,101,133,133,170,140,,
2020,Baja California,La vida y la Integridad corporal,Homicidio,Con arma de fuego,146,117,170,179,179,140,164,174,161,139,,
2020,Baja California,La vida y la Integridad corporal,Homicidio,Con arma blanca,10,12,13,14,16,21,15,15,15,14,,
2020,Baja California,La vida y la Integridad corporal,Homicidio,Con otro elemento,32,28,33,21,27,27,40,36,31,20,,
2020,Baja California,La vida y la Integridad corporal,Homicidio,No especificado,5,12,9,6,18,8,22,21,16,26,,
2020,Baja California,La vida y la Integridad corporal,Homicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,La vida y la Integridad corporal,Homicidio,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,La vida y la Integridad corporal,Homicidio,En accidente de transito,31,33,35,21,27,29,27,42,45,42,,
2020,Baja California,La vida y la Integridad corporal,Homicidio,Con otro elemento,2,3,2,2,2,0,0,0,1,0,,
2020,Baja California,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,9,2,0,0,,
2020,Baja California,La vida y la Integridad corporal,Lesiones,Con arma de fuego,22,32,24,23,28,18,25,19,27,23,,
2020,Baja California,La vida y la Integridad corporal,Lesiones,Con arma blanca,39,31,28,28,40,45,50,52,40,37,,
2020,Baja California,La vida y la Integridad corporal,Lesiones,Con otro elemento,66,48,74,34,38,45,45,84,68,49,,
2020,Baja California,La vida y la Integridad corporal,Lesiones,No especificado,334,356,368,268,308,392,411,405,380,376,,
2020,Baja California,La vida y la Integridad corporal,Lesiones,Con arma de fuego,2,0,1,0,1,0,1,0,1,1,,
2020,Baja California,La vida y la Integridad corporal,Lesiones,Con arma blanca,0,2,0,0,1,1,1,1,0,0,,
2020,Baja California,La vida y la Integridad corporal,Lesiones,En accidente de transito,22,25,31,9,7,12,12,36,18,16,,
2020,Baja California,La vida y la Integridad corporal,Lesiones,Con otro elemento,13,10,13,27,9,5,8,11,10,8,,
2020,Baja California,La vida y la Integridad corporal,Lesiones,No especificado,130,140,120,37,48,90,97,78,101,119,,
2020,Baja California,La vida y la Integridad corporal,Feminicidio,Con arma de fuego,0,0,0,0,2,3,1,1,1,0,,
2020,Baja California,La vida y la Integridad corporal,Feminicidio,Con arma blanca,2,2,0,1,1,0,0,0,1,0,,
2020,Baja California,La vida y la Integridad corporal,Feminicidio,Con otro elemento,0,4,0,1,1,2,2,1,1,0,,
2020,Baja California,La vida y la Integridad corporal,Feminicidio,No especificado,0,0,1,0,0,0,0,0,0,1,,
2020,Baja California,La vida y la Integridad corporal,Aborto,Aborto,3,4,6,0,3,3,4,5,2,3,,
2020,Baja California,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,124,116,156,135,171,185,175,211,184,193,,
2020,Baja California,Libertad personal,Secuestro,Secuestro extorsivo,0,3,1,2,1,0,0,2,2,1,,
2020,Baja California,Libertad personal,Secuestro,Secuestro con calidad de rehen,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,Libertad personal,Secuestro,Secuestro para causar dano,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,Libertad personal,Secuestro,Secuestro expres,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,Libertad personal,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,Libertad personal,Trafico de menores,Trafico de menores,0,0,1,0,0,0,0,0,0,1,,
2020,Baja California,Libertad personal,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,44,67,65,42,45,39,51,64,45,62,,
2020,Baja California,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,134,155,136,52,79,98,107,132,108,112,,
2020,Baja California,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,10,36,37,7,8,14,20,11,23,17,,
2020,Baja California,La libertad y la seguridad sexual,Violacion simple,Violacion simple,50,61,49,34,37,41,46,59,45,75,,
2020,Baja California,La libertad y la seguridad sexual,Violacion equiparada,Violacion equiparada,34,30,34,24,13,18,28,26,25,33,,
2020,Baja California,La libertad y la seguridad sexual,Incesto,Incesto,0,0,0,1,0,0,0,0,0,0,,
2020,Baja California,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,21,16,22,12,14,19,22,25,25,24,,
2020,Baja California,El patrimonio,Robo,Con violencia,28,25,32,17,24,21,24,24,14,31,,
2020,Baja California,El patrimonio,Robo,Sin violencia,417,351,361,214,195,258,315,261,255,247,,
2020,Baja California,El patrimonio,Robo,Robo de coche de 4 ruedas Con violencia,125,115,119,97,88,81,105,81,102,106,,
2020,Baja California,El patrimonio,Robo,Robo de coche de 4 ruedas Sin violencia,970,787,869,568,561,610,659,659,656,707,,
2020,Baja California,El patrimonio,Robo,Robo de motocicleta Con violencia,8,14,8,11,10,12,11,7,9,8,,
2020,Baja California,El patrimonio,Robo,Robo de motocicleta Sin violencia,42,47,46,28,42,29,32,26,26,47,,
2020,Baja California,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Sin violencia,5,6,9,3,7,4,0,1,2,4,,
2020,Baja California,El patrimonio,Robo,Con violencia,2,2,4,3,0,3,5,1,3,0,,
2020,Baja California,El patrimonio,Robo,Sin violencia,1,0,0,0,0,0,0,0,0,3,,
2020,Baja California,El patrimonio,Robo,Con violencia,239,256,256,153,164,168,175,195,225,237,,
2020,Baja California,El patrimonio,Robo,Sin violencia,174,140,147,63,75,98,109,133,114,131,,
2020,Baja California,El patrimonio,Robo,Con violencia,0,0,1,0,0,0,1,0,1,0,,
2020,Baja California,El patrimonio,Robo,Sin violencia,0,0,0,0,1,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Con violencia,3,0,0,0,1,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Con violencia,1,3,2,0,1,0,1,0,0,0,,
2020,Baja California,El patrimonio,Robo,Sin violencia,1,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Con violencia,0,1,2,2,0,0,0,1,0,0,,
2020,Baja California,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Con violencia,4,1,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Sin violencia,0,0,0,0,1,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Con violencia,358,326,399,233,244,177,186,242,202,175,,
2020,Baja California,El patrimonio,Robo,Sin violencia,99,67,113,85,108,91,124,95,61,87,,
2020,Baja California,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Sin violencia,4,8,2,3,5,5,12,5,1,1,,
2020,Baja California,El patrimonio,Robo,Robo de herramienta industrial o agricola Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Robo de herramienta industrial o agricola Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Con violencia",0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Sin violencia",0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,El patrimonio,Robo,Con violencia,136,102,132,64,56,83,58,69,83,98,,
2020,Baja California,El patrimonio,Robo,Sin violencia,463,439,464,312,324,342,425,371,441,384,,
2020,Baja California,El patrimonio,Fraude,Fraude,145,146,116,55,69,86,162,159,175,222,,
2020,Baja California,El patrimonio,Abuso de confianza,Abuso de confianza,43,35,38,17,27,34,50,52,53,48,,
2020,Baja California,El patrimonio,Extorsion,Extorsion,16,14,17,5,3,10,12,8,10,14,,
2020,Baja California,El patrimonio,Dano a la propiedad,Dano a la propiedad,573,524,598,361,431,552,630,689,682,711,,
2020,Baja California,El patrimonio,Despojo,Despojo,68,85,91,53,52,104,160,137,140,162,,
2020,Baja California,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,81,73,58,43,53,61,86,83,74,76,,
2020,Baja California,La familia,Violencia familiar,Violencia familiar,747,892,998,598,724,785,1064,1100,1109,1097,,
2020,Baja California,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,57,59,67,10,10,37,56,65,86,99,,
2020,Baja California,La familia,Otros delitos contra la familia,Otros delitos contra la familia,40,26,54,22,37,41,49,43,46,64,,
2020,Baja California,La sociedad,Corrupcion de menores,Corrupcion de menores,59,82,79,51,34,58,62,66,71,59,,
2020,Baja California,La sociedad,Trata de personas,Trata de personas,0,4,0,12,7,6,5,6,5,1,,
2020,Baja California,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,5,2,6,3,4,5,3,6,5,4,,
2020,Baja California,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo,930,952,911,788,782,833,866,785,627,700,,
2020,Baja California,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,306,357,410,230,227,302,348,416,436,410,,
2020,Baja California,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,203,213,210,172,185,164,218,204,173,211,,
2020,Baja California,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,0,1,0,0,1,0,0,2,1,2,,
2020,Baja California,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,9,16,3,3,1,4,7,10,6,13,,
2020,Baja California,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,26,27,30,12,7,14,40,48,39,45,,
2020,Baja California,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,4,2,0,1,2,2,1,5,4,4,,
2020,Baja California,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,89,101,74,39,79,55,67,72,90,106,,
2020,Baja California,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,627,669,707,407,481,409,577,582,598,553,,
2020,Baja California Sur,La vida y la Integridad corporal,Homicidio,Con arma de fuego,5,0,2,0,2,4,2,4,2,1,,
2020,Baja California Sur,La vida y la Integridad corporal,Homicidio,Con arma blanca,0,0,0,1,0,1,0,1,0,1,,
2020,Baja California Sur,La vida y la Integridad corporal,Homicidio,Con otro elemento,0,1,0,1,4,0,1,0,0,1,,
2020,Baja California Sur,La vida y la Integridad corporal,Homicidio,No especificado,1,1,0,1,1,0,3,3,1,2,,
2020,Baja California Sur,La vida y la Integridad corporal,Homicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California Sur,La vida y la Integridad corporal,Homicidio,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California Sur,La vida y la Integridad corporal,Homicidio,En accidente de transito,5,9,5,3,0,3,4,6,4,8,,
2020,Baja California Sur,La vida y la Integridad corporal,Homicidio,Con otro elemento,0,0,0,0,0,0,0,0,0,0,,
2020,Baja California Sur,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,1,0,0,0,0,,
2020,Baja California Sur,La vida y la Integridad corporal,Lesiones,Con arma de fuego,0,0,0,1,1,0,1,0,0,0,,
2020,Baja California Sur,La vida y la Integridad corporal,Lesiones,Con arma blanca,2,0,2,8,2,0,7,11,0,8,,
